"レースID","場所","R","タイトル","形式","距離","情報1","情報2","レコード","天候","状態","日時","日程","時刻","グレード","頭数","賞金","着順","枠番","馬番","馬名","性","齢","斤量","騎手","タイム","着差","人気","オッズ","上り","通過","所属","調教師","馬体重","増減","last3frank","nextracerank","prevracerank","rankinfo"
"202009030809","阪神","9","舞子特別","芝","1400","右","","1:19 3","晴","良","2020-06-28 05:25:00+00:00","2020-06-28","14:25","['サラ系３歳以上', '２勝クラス', '(混)[指]', '定量']","12","[1500000, 600000, 380000, 230000, 150000]","3","8","11","トゥインクルリーフ","牝","4","55.0","ルメー","1:22 ","1.1/2","9","16.3","34.8","[6, 6]","栗東","吉岡","456","-2","1","4","2","initdisp_end"
"202009030809","阪神","9","舞子特別","芝","1400","右","","1:19 3","晴","良","2020-06-28 05:25:00+00:00","2020-06-28","14:25","['サラ系３歳以上', '２勝クラス', '(混)[指]', '定量']","12","[1500000, 600000, 380000, 230000, 150000]","4","4","4","エグレムニ","牡","3","54.0","幸","1:22 1","クビ","4","9.6","35.0","[3, 4]","栗東","加用","474","4","3","5","3","initnone_mid"
"202009030809","阪神","9","舞子特別","芝","1400","右","","1:19 3","晴","良","2020-06-28 05:25:00+00:00","2020-06-28","14:25","['サラ系３歳以上', '２勝クラス', '(混)[指]', '定量']","12","[1500000, 600000, 380000, 230000, 150000]","5","7","10","スキップ","牡","4","57.0","酒井","1:22 1","クビ","8","16.2","35.1","[3, 2]","栗東","加用","476","-2","4","6","4","initnone_mid"
"202009030809","阪神","9","舞子特別","芝","1400","右","","1:19 3","晴","良","2020-06-28 05:25:00+00:00","2020-06-28","14:25","['サラ系３歳以上', '２勝クラス', '(混)[指]', '定量']","12","[1500000, 600000, 380000, 230000, 150000]","6","6","7","ハッシュゴーゴー","牝","4","55.0","北村友","1:22 3","1.1/4","1","3.2","35.1","[5, 4]","栗東","荒川","452","10","4","7","5","initnone_mid"
"202009030809","阪神","9","舞子特別","芝","1400","右","","1:19 3","晴","良","2020-06-28 05:25:00+00:00","2020-06-28","14:25","['サラ系３歳以上', '２勝クラス', '(混)[指]', '定量']","12","[1500000, 600000, 380000, 230000, 150000]","7","8","12","ボンボヤージ","牝","3","52.0","川須","1:22 3","ハナ","5","9.7","34.9","[7, 7]","栗東","梅田","428","6","2","8","6","initnone_mid"
"202009030809","阪神","9","舞子特別","芝","1400","右","","1:19 3","晴","良","2020-06-28 05:25:00+00:00","2020-06-28","14:25","['サラ系３歳以上', '２勝クラス', '(混)[指]', '定量']","12","[1500000, 600000, 380000, 230000, 150000]","8","3","3","クリノアリエル","牝","5","55.0","松田","1:22 5","1.1/2","11","76.5","34.8","[9, 9]","栗東","武英","422","4","1","9","7","initnone_mid"
"202009030809","阪神","9","舞子特別","芝","1400","右","","1:19 3","晴","良","2020-06-28 05:25:00+00:00","2020-06-28","14:25","['サラ系３歳以上', '２勝クラス', '(混)[指]', '定量']","12","[1500000, 600000, 380000, 230000, 150000]","9","1","1","スーパーフェザー","騙","5","57.0","レーン","1:22 6","1/2","3","5.2","35.2","[7, 7]","栗東","渡辺","476","-2","5","10","8","initnone_mid"
"202009030809","阪神","9","舞子特別","芝","1400","右","","1:19 3","晴","良","2020-06-28 05:25:00+00:00","2020-06-28","14:25","['サラ系３歳以上', '２勝クラス', '(混)[指]', '定量']","12","[1500000, 600000, 380000, 230000, 150000]","10","5","5","センショウユウト","牡","5","57.0","池添","1:23 ","2","10","62.4","35.3","[9, 9]","栗東","笹田","482","-2","6","11","9","initnone_mid"
"202009030809","阪神","9","舞子特別","芝","1400","右","","1:19 3","晴","良","2020-06-28 05:25:00+00:00","2020-06-28","14:25","['サラ系３歳以上', '２勝クラス', '(混)[指]', '定量']","12","[1500000, 600000, 380000, 230000, 150000]","11","2","2","ウォークザライン","牡","4","57.0","太宰","1:23 ","クビ","12","152.4","35.1","[12, 12]","栗東","高橋亮","470","8","4","12","10","initnone_mid"
"202009030809","阪神","9","舞子特別","芝","1400","右","","1:19 3","晴","良","2020-06-28 05:25:00+00:00","2020-06-28","14:25","['サラ系３歳以上', '２勝クラス', '(混)[指]', '定量']","12","[1500000, 600000, 380000, 230000, 150000]","12","5","6","プリュス","牝","5","55.0","武豊","1:23 2","1","7","13.8","35.5","[9, 9]","栗東","松永幹","442","4","7","1","11","initnone_end"
"202009030810","阪神","10","花のみちS","ダート","1800","右","","1:48 5","雨","重","2020-06-28 06:01:00+00:00","2020-06-28","15:01","['サラ系３歳以上', '３勝クラス', '(混)[指]', 'ハンデ']","16","[1820000, 730000, 460000, 270000, 182000]","1","3","5","ハギノアトラス","牡","4","55.0","川田","1:51 7","0","3","5.0","37.2","[3, 3, 3, 3]","栗東","鮫島","484","-8","3","2","12","initdisp_top"
"202009030810","阪神","10","花のみちS","ダート","1800","右","","1:48 5","雨","重","2020-06-28 06:01:00+00:00","2020-06-28","15:01","['サラ系３歳以上', '３勝クラス', '(混)[指]', 'ハンデ']","16","[1820000, 730000, 460000, 270000, 182000]","2","4","8","ショートストーリー","牡","7","53.0","太宰","1:52 ","1.3/4","7","24.4","37.4","[15, 15, 5, 5]","栗東","吉村","498","0","5","3","1","initdisp_mid"
"202009030810","阪神","10","花のみちS","ダート","1800","右","","1:48 5","雨","重","2020-06-28 06:01:00+00:00","2020-06-28","15:01","['サラ系３歳以上', '３勝クラス', '(混)[指]', 'ハンデ']","16","[1820000, 730000, 460000, 270000, 182000]","3","1","1","サンライズセナ","牡","5","55.0","和田","1:52 1","1/2","5","9.5","37.1","[10, 10, 11, 9]","栗東","平田","490","-8","2","4","2","initdisp_end"
"202009030810","阪神","10","花のみちS","ダート","1800","右","","1:48 5","雨","重","2020-06-28 06:01:00+00:00","2020-06-28","15:01","['サラ系３歳以上', '３勝クラス', '(混)[指]', 'ハンデ']","16","[1820000, 730000, 460000, 270000, 182000]","4","7","14","スマートフルーレ","牝","4","53.0","武豊","1:52 1","ハナ","4","5.3","37.4","[6, 6, 6, 6]","栗東","南井","504","-10","5","5","3","initnone_mid"
"202009030810","阪神","10","花のみちS","ダート","1800","右","","1:48 5","雨","重","2020-06-28 06:01:00+00:00","2020-06-28","15:01","['サラ系３歳以上', '３勝クラス', '(混)[指]', 'ハンデ']","16","[1820000, 730000, 460000, 270000, 182000]","5","2","4","タガノヴェローナ","牝","6","52.0","鮫島駿","1:52 1","ハナ","9","41.7","37.4","[7, 9, 6, 6]","栗東","長谷川","500","0","5","6","4","initnone_mid"
"202009030810","阪神","10","花のみちS","ダート","1800","右","","1:48 5","雨","重","2020-06-28 06:01:00+00:00","2020-06-28","15:01","['サラ系３歳以上', '３勝クラス', '(混)[指]', 'ハンデ']","16","[1820000, 730000, 460000, 270000, 182000]","6","8","16","マッスルビーチ","牡","4","56.0","福永","1:52 2","3/4","2","4.6","37.3","[8, 7, 9, 8]","栗東","鈴木孝","474","2","4","7","5","initnone_mid"
"202009030810","阪神","10","花のみちS","ダート","1800","右","","1:48 5","雨","重","2020-06-28 06:01:00+00:00","2020-06-28","15:01","['サラ系３歳以上', '３勝クラス', '(混)[指]', 'ハンデ']","16","[1820000, 730000, 460000, 270000, 182000]","7","7","13","フィールザファラオ","牡","5","54.0","横山和","1:52 4","1","10","45.3","36.7","[16, 16, 16, 16]","美浦","岩戸","474","4","1","8","6","initnone_mid"
"202009030810","阪神","10","花のみちS","ダート","1800","右","","1:48 5","雨","重","2020-06-28 06:01:00+00:00","2020-06-28","15:01","['サラ系３歳以上', '３勝クラス', '(混)[指]', 'ハンデ']","16","[1820000, 730000, 460000, 270000, 182000]","8","6","11","シホノフォルテ","牡","4","56.0","松田","1:52 6","1.1/4","1","3.6","38.1","[4, 3, 3, 3]","栗東","寺島","502","2","7","9","7","initnone_mid"
"202009030810","阪神","10","花のみちS","ダート","1800","右","","1:48 5","雨","重","2020-06-28 06:01:00+00:00","2020-06-28","15:01","['サラ系３歳以上', '３勝クラス', '(混)[指]', 'ハンデ']","16","[1820000, 730000, 460000, 270000, 182000]","9","5","10","ダンサクドゥーロ","牡","6","54.0","北村友","1:52 6","アタマ","8","26.8","37.4","[10, 10, 12, 10]","栗東","松永昌","532","-4","5","10","8","initnone_mid"
"202009030810","阪神","10","花のみちS","ダート","1800","右","","1:48 5","雨","重","2020-06-28 06:01:00+00:00","2020-06-28","15:01","['サラ系３歳以上', '３勝クラス', '(混)[指]', 'ハンデ']","16","[1820000, 730000, 460000, 270000, 182000]","10","1","2","クリノフラッシュ","牝","5","52.0","岩崎","1:53 ","2.1/2","12","70.4","38.7","[2, 2, 2, 2]","栗東","橋田","458","8","9","11","9","initnone_mid"
"202009030810","阪神","10","花のみちS","ダート","1800","右","","1:48 5","雨","重","2020-06-28 06:01:00+00:00","2020-06-28","15:01","['サラ系３歳以上', '３勝クラス', '(混)[指]', 'ハンデ']","16","[1820000, 730000, 460000, 270000, 182000]","11","3","6","インターセクション","牡","5","54.0","小崎","1:53 ","ハナ","11","61.1","37.5","[13, 13, 14, 14]","栗東","大久保","478","0","6","12","10","initnone_mid"
"202009030810","阪神","10","花のみちS","ダート","1800","右","","1:48 5","雨","重","2020-06-28 06:01:00+00:00","2020-06-28","15:01","['サラ系３歳以上', '３勝クラス', '(混)[指]', 'ハンデ']","16","[1820000, 730000, 460000, 270000, 182000]","12","2","3","キーグラウンド","牡","6","55.0","川須","1:53 4","2.1/2","13","120.5","38.1","[13, 13, 14, 14]","栗東","宮","494","-6","7","13","11","initnone_mid"
"202009030810","阪神","10","花のみちS","ダート","1800","右","","1:48 5","雨","重","2020-06-28 06:01:00+00:00","2020-06-28","15:01","['サラ系３歳以上', '３勝クラス', '(混)[指]', 'ハンデ']","16","[1820000, 730000, 460000, 270000, 182000]","13","4","7","ボードウォーク","牝","5","53.0","高倉","1:53 5","3/4","6","12.1","39.4","[1, 1, 1, 1]","栗東","矢作","478","2","11","14","12","initnone_mid"
"202009030810","阪神","10","花のみちS","ダート","1800","右","","1:48 5","雨","重","2020-06-28 06:01:00+00:00","2020-06-28","15:01","['サラ系３歳以上', '３勝クラス', '(混)[指]', 'ハンデ']","16","[1820000, 730000, 460000, 270000, 182000]","14","8","15","ミスズフリオーソ","牡","5","53.0","富田","1:53 6","1/2","16","133.8","38.6","[8, 7, 9, 10]","栗東","木原","492","0","8","15","13","initnone_mid"
"202009030810","阪神","10","花のみちS","ダート","1800","右","","1:48 5","雨","重","2020-06-28 06:01:00+00:00","2020-06-28","15:01","['サラ系３歳以上', '３勝クラス', '(混)[指]', 'ハンデ']","16","[1820000, 730000, 460000, 270000, 182000]","15","5","9","テイエムジョウネツ","牝","8","51.0","田中健","1:53 9","1.3/4","14","122.7","39.0","[4, 5, 6, 10]","栗東","木原","466","0","10","16","14","initnone_mid"
"202009030810","阪神","10","花のみちS","ダート","1800","右","","1:48 5","雨","重","2020-06-28 06:01:00+00:00","2020-06-28","15:01","['サラ系３歳以上', '３勝クラス', '(混)[指]', 'ハンデ']","16","[1820000, 730000, 460000, 270000, 182000]","16","6","12","アドラメレク","牡","6","55.0","西村淳","1:54 7","5","15","129.8","39.5","[10, 10, 12, 13]","栗東","石坂正","460","-8","12","1","15","initnone_end"
"202009030811","阪神","11","宝塚記念","芝","2200","右","","2:10 1","曇","稍","2020-06-28 06:40:00+00:00","2020-06-28","15:40","['サラ系３歳以上', 'オープン', '(国際)(指)', '定量']","18","[15000000, 6000000, 3800000, 2300000, 1500000]","1","8","16","クロノジェネシス","牝","4","56.0","北村友","2:13 5","0","2","4.1","36.3","[7, 8, 7, 1]","栗東","斉藤崇","464","10","1","2","16","initdisp_top"
"202009030811","阪神","11","宝塚記念","芝","2200","右","","2:10 1","曇","稍","2020-06-28 06:40:00+00:00","2020-06-28","15:40","['サラ系３歳以上', 'オープン', '(国際)(指)', '定量']","18","[15000000, 6000000, 3800000, 2300000, 1500000]","2","7","14","キセキ","牡","6","58.0","武豊","2:14 5","6","6","14.2","37.2","[14, 13, 8, 2]","栗東","角居","502","-10","2","3","1","initdisp_mid"
"202009030811","阪神","11","宝塚記念","芝","2200","右","","2:10 1","曇","稍","2020-06-28 06:40:00+00:00","2020-06-28","15:40","['サラ系３歳以上', 'オープン', '(国際)(指)', '定量']","18","[15000000, 6000000, 3800000, 2300000, 1500000]","3","6","12","モズベッロ","牡","4","58.0","池添","2:15 3","5","12","106.1","37.6","[12, 11, 11, 8]","栗東","森田","480","2","4","4","2","initdisp_end"
"202009030811","阪神","11","宝塚記念","芝","2200","右","","2:10 1","曇","稍","2020-06-28 06:40:00+00:00","2020-06-28","15:40","['サラ系３歳以上', 'オープン', '(国際)(指)', '定量']","18","[15000000, 6000000, 3800000, 2300000, 1500000]","4","3","5","サートゥルナーリア","牡","4","58.0","ルメー","2:15 6","1.3/4","1","2.4","37.6","[10, 10, 11, 10]","栗東","角居","508","6","4","5","3","initnone_mid"
"202009030811","阪神","11","宝塚記念","芝","2200","右","","2:10 1","曇","稍","2020-06-28 06:40:00+00:00","2020-06-28","15:40","['サラ系３歳以上', 'オープン', '(国際)(指)', '定量']","18","[15000000, 6000000, 3800000, 2300000, 1500000]","5","5","10","メイショウテンゲン","牡","4","58.0","松山","2:15 6","クビ","16","206.2","37.4","[16, 16, 15, 14]","栗東","池添兼","466","-4","3","6","4","initnone_mid"
"202009030811","阪神","11","宝塚記念","芝","2200","右","","2:10 1","曇","稍","2020-06-28 06:40:00+00:00","2020-06-28","15:40","['サラ系３歳以上', 'オープン', '(国際)(指)', '定量']","18","[15000000, 6000000, 3800000, 2300000, 1500000]","6","6","11","ラッキーライラック","牝","5","56.0","Ｍデム","2:16 ","2.1/2","3","4.9","38.8","[5, 5, 5, 2]","栗東","松永幹","524","4","7","7","5","initnone_mid"
"202009030811","阪神","11","宝塚記念","芝","2200","右","","2:10 1","曇","稍","2020-06-28 06:40:00+00:00","2020-06-28","15:40","['サラ系３歳以上', 'オープン', '(国際)(指)', '定量']","18","[15000000, 6000000, 3800000, 2300000, 1500000]","7","3","6","トーセンスーリヤ","牡","5","58.0","横山和","2:16 3","2","14","150.2","39.1","[1, 1, 1, 2]","美浦","小野","484","2","9","8","6","initnone_mid"
"202009030811","阪神","11","宝塚記念","芝","2200","右","","2:10 1","曇","稍","2020-06-28 06:40:00+00:00","2020-06-28","15:40","['サラ系３歳以上', 'オープン', '(国際)(指)', '定量']","18","[15000000, 6000000, 3800000, 2300000, 1500000]","8","1","1","トーセンカンビーナ","牡","4","58.0","浜中","2:16 4","クビ","11","83.8","38.2","[16, 16, 15, 15]","栗東","角居","464","6","5","9","7","initnone_mid"
"202009030811","阪神","11","宝塚記念","芝","2200","右","","2:10 1","曇","稍","2020-06-28 06:40:00+00:00","2020-06-28","15:40","['サラ系３歳以上', 'オープン', '(国際)(指)', '定量']","18","[15000000, 6000000, 3800000, 2300000, 1500000]","9","7","13","ダンビュライト","騙","6","58.0","松若","2:16 6","1.1/4","10","82.9","39.3","[3, 3, 3, 6]","栗東","音無","488","-2","10","10","8","initnone_mid"
"202009030811","阪神","11","宝塚記念","芝","2200","右","","2:10 1","曇","稍","2020-06-28 06:40:00+00:00","2020-06-28","15:40","['サラ系３歳以上', 'オープン', '(国際)(指)', '定量']","18","[15000000, 6000000, 3800000, 2300000, 1500000]","10","4","8","レッドジェニアル","牡","4","58.0","酒井","2:16 7","3/4","15","169.0","38.9","[11, 11, 11, 10]","栗東","高橋忠","484","-2","8","11","9","initnone_mid"
"202009030811","阪神","11","宝塚記念","芝","2200","右","","2:10 1","曇","稍","2020-06-28 06:40:00+00:00","2020-06-28","15:40","['サラ系３歳以上', 'オープン', '(国際)(指)', '定量']","18","[15000000, 6000000, 3800000, 2300000, 1500000]","11","7","15","スティッフェリオ","牡","6","58.0","幸","2:16 7","ハナ","8","53.7","38.9","[9, 8, 8, 10]","栗東","音無","444","-2","8","12","10","initnone_mid"
"202009030811","阪神","11","宝塚記念","芝","2200","右","","2:10 1","曇","稍","2020-06-28 06:40:00+00:00","2020-06-28","15:40","['サラ系３歳以上', 'オープン', '(国際)(指)', '定量']","18","[15000000, 6000000, 3800000, 2300000, 1500000]","12","8","17","カデナ","牡","6","58.0","鮫島駿","2:16 8","クビ","9","82.5","38.5","[18, 18, 18, 15]","栗東","中竹","486","0","6","13","11","initnone_mid"
"202009030811","阪神","11","宝塚記念","芝","2200","右","","2:10 1","曇","稍","2020-06-28 06:40:00+00:00","2020-06-28","15:40","['サラ系３歳以上', 'オープン', '(国際)(指)', '定量']","18","[15000000, 6000000, 3800000, 2300000, 1500000]","13","4","7","ワグネリアン","牡","5","58.0","福永","2:16 8","クビ","7","19.8","39.6","[2, 2, 2, 2]","栗東","友道","470","4","11","14","12","initnone_mid"
"202009030811","阪神","11","宝塚記念","芝","2200","右","","2:10 1","曇","稍","2020-06-28 06:40:00+00:00","2020-06-28","15:40","['サラ系３歳以上', 'オープン', '(国際)(指)', '定量']","18","[15000000, 6000000, 3800000, 2300000, 1500000]","14","5","9","アドマイヤアルバ","騙","5","58.0","西村淳","2:17 6","5","18","526.4","39.1","[13, 13, 15, 17]","栗東","須貝","468","0","9","15","13","initnone_mid"
